1544906122.826335,interrupt,detection,(Arduino,external
1544906144.217798,-399,20,4252,3
1544906144.2305708,-402,17,4247,3
1544906144.246864,-402,17,4248,3
1544906144.2628393,-395,15,4244,3
1544906144.2756023,-393,20,4243,3
1544906144.2920642,-389,13,4242,3
1544906144.3079875,-389,15,4250,3
1544906144.3205783,-395,11,4246,3
1544906144.337033,-395,13,4245,3
1544906144.353003,-394,14,4250,3
1544906144.3655992,-394,18,4253,3
1544906144.3820002,-398,15,4251,3
1544906144.3978815,-394,17,4247,3
1544906144.4108498,-394,15,4249,3
1544906144.4271832,-398,17,4252,3
1544906144.4431648,-397,21,4250,3
1544906144.4556146,-395,20,4250,3
1544906144.4721348,-391,18,4254,3
1544906144.4881225,-393,20,4247,3
1544906144.5006618,-391,20,4242,3
1544906144.5172124,-392,17,4234,3
1544906144.533324,-394,19,4231,3
1544906144.545921,-401,13,4244,3
1544906144.5623648,-396,11,4242,3
1544906144.5782228,-389,10,4250,3
1544906144.591007,-388,14,4248,3
1544906144.6071603,-387,12,4244,3
1544906144.6233587,-395,14,4252,3
1544906144.6360204,-396,20,4257,3
1544906144.6523871,-397,19,4252,3
1544906144.668153,-396,16,4256,3
1544906144.6809132,-398,14,4255,3
1544906144.697352,-399,20,4247,3
1544906144.7133555,-400,19,4247,3
1544906144.726048,-402,19,4239,3
1544906144.742492,-405,17,4246,3
1544906144.7585177,-401,18,4240,3
1544906144.771058,-398,19,4245,3
1544906144.787304,-397,14,4239,3
1544906144.8033361,-398,10,4240,3
1544906144.816065,-396,8,4244,3
1544906144.8324945,-396,12,4258,3
1544906144.8484778,-395,11,4247,3
1544906144.861128,-397,13,4246,3
1544906144.8774047,-397,20,4243,3
1544906144.8934321,-399,23,4244,3
1544906144.9062548,-398,20,4241,3
1544906144.9226992,-396,15,4246,3
1544906144.9386055,-389,10,4255,3
1544906144.9511294,-389,9,4255,3
1544906144.9675717,-391,8,4247,3
1544906144.9836774,-392,7,4253,3
1544906144.9964101,-394,9,4256,3
1544906145.0125442,-403,8,4245,3
1544906145.0289538,-401,10,4240,3
1544906145.041332,-405,11,4242,3
1544906145.0577867,-404,11,4248,3
1544906145.0738428,-401,13,4249,3
1544906145.0865617,-400,13,4242,3
1544906145.1026924,-405,16,4241,3
1544906145.1187186,-409,22,4240,3
1544906145.1313171,-405,22,4243,3
1544906145.1479456,-403,16,4251,3
1544906145.1638167,-402,14,4255,3
1544906145.1761262,-400,20,4256,3
1544906145.1922672,-397,17,4244,3
1544906145.2085185,-390,17,4242,3
1544906145.220961,-396,17,4247,3
1544906145.23734,-396,14,4239,3
1544906145.253543,-401,18,4243,3
1544906145.2659671,-399,20,4246,3
1544906145.2823427,-394,25,4247,3
1544906145.2985554,-395,19,4252,3
1544906145.3110116,-392,10,4245,3
1544906145.3274817,-396,7,4246,3
1544906145.3437412,-395,9,4247,3
1544906145.3563802,-399,7,4252,3
1544906145.3725328,-396,6,4247,3
1544906145.3890567,-399,8,4246,3
1544906145.4016864,-401,8,4243,3
1544906145.4180763,-399,10,4242,3
1544906145.4340923,-397,10,4235,3
1544906145.4466927,-400,10,4239,3
1544906145.4632626,-403,13,4246,3
1544906145.4792562,-396,14,4248,3
1544906145.4919543,-393,13,4244,3
1544906145.5081716,-393,17,4252,3
1544906145.52423,-394,17,4254,3
1544906145.5369778,-393,14,4246,3
1544906145.5533483,-397,17,4254,3
1544906145.5691435,-399,13,4257,3
1544906145.5817761,-401,13,4248,3
1544906145.5981736,-405,16,4248,3
1544906145.61415,-401,12,4243,3
1544906145.627102,-395,9,4246,3
1544906145.6428275,-397,9,4248,3
1544906145.6591966,-400,1,4247,3
1544906145.6720297,-394,1,4243,3
1544906145.6883476,-396,5,4245,3
1544906145.7043903,-397,11,4247,3
1544906145.7169538,-395,12,4247,3
1544906145.7333114,-394,9,4248,3
1544906145.7494495,-392,7,4250,3
1544906145.7621799,-394,2,4251,3
1544906145.7784379,-395,7,4248,3
1544906145.7944098,-393,13,4243,3
1544906145.8071861,-392,15,4244,3
1544906145.823583,-390,18,4250,3
1544906145.8396213,-392,13,4248,3
1544906145.8522196,-390,11,4246,3
1544906145.868424,-388,7,4245,3
1544906145.884615,-389,11,4248,3
1544906145.897332,-391,12,4246,3
1544906145.9136713,-399,6,4246,3
1544906145.9296951,-394,6,4252,3
1544906145.942201,-396,6,4250,3
1544906145.9586117,-393,2,4248,3
1544906145.9745312,-390,6,4250,3
1544906145.9871488,-392,9,4257,3
1544906146.003682,-393,10,4254,3
1544906146.019631,-388,6,4256,3
1544906146.0323224,-389,6,4256,3
1544906146.0486887,-396,9,4252,3
1544906146.0646596,-396,4,4254,3
1544906146.0772436,-396,5,4248,3
1544906146.0938363,-396,5,4248,3
1544906146.1099308,-397,11,4249,3
1544906146.1225743,-396,17,4253,3
1544906146.1388285,-398,16,4250,3
1544906146.1549065,-395,10,4244,3
1544906146.1673603,-396,15,4244,3
1544906146.1839356,-399,12,4247,3
1544906146.1999981,-396,13,4253,3
1544906146.21259,-397,14,4255,3
1544906146.2290165,-397,14,4255,3
1544906146.2449977,-397,11,4252,3
1544906146.2575388,-397,13,4250,3
1544906146.2742271,-400,17,4252,3
1544906146.2901454,-399,16,4255,3
1544906146.302568,-402,12,4251,3
1544906146.3185413,-399,9,4245,3
1544906146.3346605,-400,8,4248,3
1544906146.3470695,-400,7,4245,3
1544906146.3635073,-401,11,4252,3
1544906146.3796766,-396,10,4253,3
1544906146.3921473,-393,5,4252,3
1544906146.408503,-389,7,4251,3
1544906146.42481,-389,4,4254,3
1544906146.437213,-394,3,4254,3
1544906146.4536626,-397,0,4249,3
1544906146.4697907,-397,1,4256,3
1544906146.482263,-393,8,4255,3
1544906146.498593,-393,11,4250,3
1544906146.5148606,-390,13,4247,3
1544906146.5273576,-387,14,4250,3
1544906146.543707,-385,10,4251,3
1544906146.55993,-389,11,4247,3
1544906146.5727043,-393,15,4245,3
1544906146.5891013,-389,13,4245,3
1544906146.6053665,-392,10,4255,3
1544906146.6180403,-395,6,4254,3
1544906146.6342566,-398,3,4256,3
1544906146.6504133,-399,2,4258,3
1544906146.6631348,-394,5,4257,3
1544906146.6794837,-396,9,4255,3
1544906146.6953373,-395,12,4253,3
1544906146.707977,-393,14,4254,3
1544906146.724443,-395,21,4251,3
1544906146.7406335,-395,19,4249,3
1544906146.7532778,-390,13,4251,3
1544906146.7695217,-388,3,4253,3
1544906146.78543,-393,6,4257,3
1544906146.7980502,-395,4,4260,3
1544906146.8144197,-399,3,4250,3
1544906146.8305464,-401,4,4246,3
1544906146.843317,-402,4,4250,3
1544906146.8596532,-404,9,4258,3
1544906146.8755136,-398,7,4249,3
1544906146.8880877,-393,0,4252,3
1544906146.9044342,-397,0,4250,3
1544906146.9203613,-397,5,4248,3
1544906146.9327738,-397,4,4249,3
1544906146.949088,-391,11,4242,3
1544906146.9653513,-395,11,4239,3
1544906146.9777582,-394,14,4244,3
1544906146.9941664,-393,17,4236,3
1544906147.0103598,-390,13,4242,3
1544906147.0228367,-396,11,4240,3
1544906147.0393543,-394,14,4247,3
1544906147.0553818,-392,3,4253,3
1544906147.067804,-386,2,4245,3
1544906147.0844862,-385,3,4242,3
1544906147.1006248,-391,2,4242,3
1544906147.1131258,-393,8,4242,3
1544906147.1295197,-394,3,4241,3
1544906147.145598,-398,6,4238,3
1544906147.1580262,-396,10,4246,3
1544906147.1745303,-394,7,4251,3
1544906147.1907203,-391,5,4247,3
1544906147.2034307,-392,5,4248,3
1544906147.219841,-392,6,4245,3
1544906147.2360773,-396,5,4248,3
1544906147.2484503,-397,7,4252,3
1544906147.2648125,-395,8,4252,3
1544906147.281035,-395,6,4245,3
1544906147.2938712,-391,8,4250,3
1544906147.3102946,-394,9,4245,3
1544906147.325983,-397,7,4244,3
1544906147.338229,-393,6,4239,3
1544906147.3545105,-396,1,4243,3
1544906147.370734,-395,1,4253,3
1544906147.3831542,-393,1,4255,3
1544906147.3995473,-393,1,4248,3
1544906147.4157662,-389,7,4251,3
1544906147.4281733,-388,8,4253,3
1544906147.4446068,-391,5,4250,3
1544906147.4608748,-392,4,4251,3
1544906147.4732807,-391,7,4249,3
1544906147.4896548,-393,4,4251,3
1544906147.5059059,-392,-2,4242,3
1544906147.5183194,-397,1,4247,3
1544906147.534691,-394,0,4245,3
1544906147.5509548,-394,7,4243,3
1544906147.5633733,-396,7,4247,3
1544906147.579737,-395,2,4247,3
1544906147.595991,-394,5,4239,3
1544906147.608415,-396,5,4242,3
1544906147.6248121,-393,6,4244,3
1544906147.6410964,-395,7,4257,3
1544906147.6534874,-393,9,4260,3
1544906147.6698322,-396,5,4249,3
1544906147.6861374,-399,3,4250,3
1544906147.6985254,-400,10,4247,3
1544906147.7149055,-401,10,4254,3
1544906147.7312086,-400,11,4251,3
1544906147.743577,-397,10,4250,3
1544906147.759939,-395,12,4250,3
1544906147.7761884,-399,11,4254,3
1544906147.7885816,-400,5,4250,3
1544906147.8049574,-398,3,4247,3
1544906147.8212032,-393,6,4246,3
1544906147.8336644,-391,15,4242,3
1544906147.8504074,-393,11,4238,3
1544906147.8666055,-393,12,4241,3
1544906147.8790343,-396,10,4241,3
1544906147.895181,-396,9,4245,3
1544906147.9118035,-397,5,4243,3
1544906147.9241643,-397,6,4235,3
1544906147.9406214,-397,9,4235,3
1544906147.956752,-400,11,4235,3
1544906147.9692183,-399,11,4237,3
1544906147.98563,-395,11,4242,3
1544906148.0016477,-390,9,4241,3
1544906148.0139143,-395,6,4237,3
1544906148.0301726,-392,2,4234,3
1544906148.0464914,-395,7,4233,3
1544906148.058859,-393,13,4238,3
1544906148.0752957,-395,8,4243,3
1544906148.0915425,-400,5,4246,3
1544906148.1039343,-398,6,4246,3
1544906148.1203043,-394,3,4247,3
1544906148.1365633,-395,2,4249,3
1544906148.1489754,-389,7,4248,3
1544906148.1653473,-392,5,4253,3
1544906148.181601,-399,1,4245,3
1544906148.193996,-395,1,4248,3
1544906148.2104013,-401,5,4240,3
1544906148.2266512,-407,3,4242,3
1544906148.2390883,-402,2,4247,3
1544906148.2554853,-399,4,4248,3
1544906148.2717052,-396,9,4239,3
1544906148.2841103,-394,6,4245,3
1544906148.3005311,-396,5,4250,3
1544906148.3167925,-399,5,4255,3
1544906148.3292096,-396,2,4255,3
1544906148.3455696,-395,1,4251,3
1544906148.3617177,-394,6,4248,3
1544906148.3742373,-396,9,4248,3
1544906148.3906329,-391,11,4249,3
1544906148.4068432,-391,13,4246,3
1544906148.419218,-388,12,4244,3
1544906148.435593,-389,13,4246,3
1544906148.4533668,-388,10,4247,3
1544906148.464348,-389,11,4240,3
1544906148.4809678,-389,6,4251,3
1544906148.497034,-394,8,4246,3
1544906148.5097964,-391,6,4244,3
1544906148.5265086,-395,7,4248,3
1544906148.5422637,-399,4,4237,3
1544906148.5544803,-396,1,4252,3
1544906148.5709078,-392,6,4255,3
1544906148.587235,-389,10,4258,3
1544906148.5994794,-395,15,4259,3
1544906148.615801,-398,13,4250,3
1544906148.6320972,-395,16,4250,3
1544906148.644489,-393,19,4251,3
1544906148.6608145,-391,16,4250,3
1544906148.6771138,-391,13,4251,3
1544906148.689479,-392,10,4251,3
1544906148.7058911,-395,10,4252,3
1544906148.7221775,-390,4,4249,3
1544906148.734586,-393,4,4246,3
1544906148.7509267,-392,9,4245,3
1544906148.7672322,-393,7,4243,3
1544906148.7795973,-391,10,4236,3
1544906148.7960498,-391,12,4240,3
1544906148.8122633,-396,8,4240,3
1544906148.8246758,-395,13,4242,3
1544906148.841025,-395,14,4244,3
1544906148.8574712,-397,16,4250,3
1544906148.8702004,-397,13,4249,3
1544906148.8866408,-396,12,4249,3
1544906148.9024315,-397,8,4253,3
1544906148.9148202,-398,7,4249,3
1544906148.9316962,-401,8,4250,3
1544906148.9477983,-392,16,4255,3
1544906148.9602737,-392,19,4254,3
1544906148.9764712,-392,16,4256,3
1544906148.992489,-390,9,4250,3
1544906149.0049195,-391,8,4244,3
1544906149.0212214,-393,7,4255,3
1544906149.0375447,-394,8,4248,3
1544906149.0499651,-400,7,4245,3
1544906149.066327,-399,1,4251,3
1544906149.0827262,-397,4,4250,3
1544906149.0950263,-399,8,4256,3
1544906149.1114018,-392,9,4253,3
1544906149.1276343,-390,9,4247,3
1544906149.1400628,-389,10,4248,3
1544906149.1564717,-391,11,4248,3
1544906149.1727457,-393,9,4251,3
1544906149.185314,-395,10,4255,3
1544906149.2014832,-394,3,4251,3
1544906149.2177558,-394,0,4247,3
1544906149.2300572,-395,6,4242,3
1544906149.2464848,-389,6,4245,3
1544906149.2627568,-389,11,4243,3
1544906149.2750885,-392,8,4246,3
1544906149.2916126,-400,10,4250,3
1544906149.3077815,-394,6,4247,3
1544906149.3201375,-391,2,4247,3
1544906149.3366516,-395,2,4246,3
1544906149.3528378,-396,5,4248,3
1544906149.365478,-393,7,4248,3
1544906149.3818836,-393,10,4246,3
1544906149.3983586,-396,4,4251,3
1544906149.4106169,-399,5,4254,3
1544906149.4270527,-396,7,4246,3
1544906149.4435072,-396,6,4244,3
1544906149.455907,-392,3,4245,3
1544906149.4723823,-391,2,4256,3
1544906149.4884226,-394,5,4260,3
1544906149.5008228,-392,6,4263,3
1544906149.5170982,-391,9,4260,3
1544906149.5338004,-392,12,4255,3
1544906149.5458565,-394,11,4250,3
1544906149.5619016,-399,15,4257,3
1544906149.5780804,-401,10,4256,3
1544906149.5904703,-398,9,4250,3
1544906149.6068718,-396,4,4248,3
1544906149.6231596,-393,5,4245,3
1544906149.6354377,-393,2,4248,3
1544906149.6521103,-390,8,4256,3
1544906149.6681933,-396,3,4246,3
1544906149.6805844,-394,2,4239,3
1544906149.6970303,-397,4,4235,3
1544906149.71341,-391,4,4242,3
1544906149.726021,-395,9,4249,3
1544906149.7423985,-396,1,4241,3
1544906149.758372,-399,3,4246,3
1544906149.7706845,-398,0,4254,3
1544906149.7869794,-398,3,4258,3
1544906149.8033104,-393,6,4256,3
1544906149.8156679,-400,9,4253,3
1544906149.832094,-400,8,4254,3
1544906149.848757,-395,8,4257,3
1544906149.8609416,-397,5,4260,3
1544906149.877308,-393,1,4263,3
1544906149.893659,-389,7,4262,3
1544906149.909899,-394,10,4257,3
1544906149.9226341,-392,15,4257,3
1544906149.9389038,-395,12,4261,3
1544906149.951388,-393,6,4254,3
1544906149.9677732,-398,9,4250,3
1544906149.9840882,-400,8,4247,3
1544906149.9963448,-405,5,4255,3
1544906150.0128284,-399,8,4247,3
1544906150.0289855,-398,10,4244,3
1544906150.0450208,-396,10,4250,3
1544906150.0578253,-393,9,4253,3
1544906150.0740256,-394,7,4259,3
1544906150.0865915,-400,5,4256,3
1544906150.1030197,-401,3,4255,3
1544906150.119261,-397,4,4259,3
1544906150.1315842,-392,1,4253,3
1544906150.1479495,-393,4,4260,3
1544906150.164201,-393,3,4260,3
1544906150.176513,-395,5,4254,3
1544906150.1932402,-393,5,4251,3
1544906150.2091217,-396,3,4250,3
1544906150.2215564,-396,1,4246,3
1544906150.2381291,-391,0,4248,3
1544906150.2543843,-391,5,4246,3
1544906150.2667263,-396,2,4244,3
1544906150.2830594,-394,6,4247,3
1544906150.2993855,-396,8,4248,3
1544906150.3117654,-399,8,4250,3
1544906150.3283114,-402,7,4252,3
1544906150.3445098,-399,10,4245,3
1544906150.3569245,-398,5,4245,3
1544906150.3731916,-401,1,4252,3
1544906150.3894875,-401,2,4248,3
1544906150.4052086,-404,4,4246,3
1544906150.4181216,-396,12,4237,3
1544906150.4344275,-397,11,4241,3
1544906150.4502842,-397,9,4241,3
1544906150.463419,-391,10,4244,3
1544906150.4796033,-387,9,4247,3
1544906150.4953713,-386,10,4248,3
1544906150.5083034,-385,12,4242,3
1544906150.5244465,-392,14,4240,3
1544906150.5403078,-399,12,4237,3
1544906150.5529897,-397,11,4246,3
1544906150.5690904,-398,6,4248,3
1544906150.5852714,-395,5,4245,3
1544906150.597838,-395,9,4248,3
1544906150.6141489,-402,4,4243,3
1544906150.630284,-400,2,4250,3
1544906150.642969,-395,1,4247,3
1544906150.6592407,-394,6,4247,3
1544906150.6754162,-398,2,4252,3
1544906150.6879766,-402,9,4253,3
1544906150.7042334,-399,9,4252,3
1544906150.720507,-398,10,4253,3
1544906150.7330115,-393,9,4251,3
1544906150.749335,-388,4,4259,3
1544906150.7655058,-392,7,4250,3
1544906150.7780368,-396,8,4242,3
1544906150.7943766,-397,9,4250,3
1544906150.8105276,-404,11,4247,3
1544906150.8230667,-399,13,4245,3
1544906150.8394105,-395,11,4249,3
1544906150.8555892,-399,10,4247,3
1544906150.8681371,-399,13,4246,3
1544906150.8844476,-403,9,4247,3
1544906150.90071,-399,10,4246,3
1544906150.9133985,-396,5,4249,3
1544906150.9297063,-393,8,4250,3
1544906150.946083,-389,4,4251,3
1544906150.9586742,-391,8,4249,3
1544906150.9750557,-392,9,4243,3
1544906150.9910328,-391,7,4255,3
1544906151.0039423,-396,8,4243,3
1544906151.0201294,-401,10,4242,3
1544906151.0359185,-399,10,4246,3
1544906151.0488033,-394,10,4248,3
1544906151.0652373,-393,3,4253,3
1544906151.0811715,-399,2,4248,3
1544906151.0941012,-401,4,4251,3
1544906151.1103258,-400,2,4253,3
1544906151.1259797,-400,5,4256,3
1544906151.1390297,-402,0,4246,3
1544906151.1555538,-398,0,4253,3
1544906151.1710167,-402,2,4259,3
1544906151.1840796,-403,2,4261,3
1544906151.2005055,-399,0,4259,3
1544906151.2162914,-396,1,4253,3
1544906151.2291582,-394,0,4255,3
1544906151.2452962,-396,-7,4254,3
1544906151.2612507,-396,1,4249,3
1544906151.2739882,-399,0,4250,3
1544906151.290539,-414,-24,4255,3
1544906151.3065035,-415,-57,4248,3
1544906151.3192298,-387,-69,4224,3
1544906151.3354185,-364,-64,4250,3
1544906151.3514607,-370,-58,4302,3
1544906151.3642576,-378,-51,4265,3
1544906151.3805883,-399,-51,4221,3
1544906151.3963041,-435,-68,4216,3
1544906151.4093566,-437,-90,4217,3
1544906151.4257178,-409,-110,4236,3
1544906151.4416087,-382,-132,4272,3
1544906151.4543328,-365,-156,4275,3
1544906151.4706588,-384,-175,4237,3
1544906151.4865437,-427,-194,4230,3
1544906151.4995148,-444,-220,4228,3
1544906151.5157936,-427,-246,4254,3
1544906151.5316675,-392,-279,4275,3
1544906151.5444593,-360,-317,4294,3
1544906151.560671,-361,-362,4304,3
1544906151.576784,-400,-400,4296,3
1544906151.5895207,-432,-429,4285,3
1544906151.6056995,-439,-454,4288,3
1544906151.621829,-427,-472,4270,3
1544906151.634624,-407,-490,4256,3
1544906151.6507661,-418,-519,4266,3
1544906151.6666818,-430,-552,4258,3
1544906151.679549,-429,-588,4238,3
1544906151.6960225,-425,-619,4228,3
1544906151.7119007,-414,-653,4220,3
1544906151.7247665,-407,-682,4210,3
1544906151.7409406,-414,-715,4249,3
1544906151.7570488,-420,-754,4319,3
1544906151.7696843,-400,-792,4316,3
1544906151.7860916,-381,-824,4284,3
1544906151.8019292,-384,-835,4217,3
1544906151.81465,-398,-841,4209,3
1544906151.8312564,-405,-841,4222,3
1544906151.8470552,-375,-841,4131,3
1544906151.8599756,-321,-836,4084,3
1544906151.8761177,-312,-810,4176,3
1544906151.892003,-329,-809,4294,3
1544906151.9048383,-450,-773,4353,3
1544906151.9211574,-540,-755,4257,3
1544906151.9371748,-558,-742,4007,3
1544906151.9499543,-535,-730,3894,3
1544906151.9663103,-509,-747,4017,3
1544906151.9820435,-469,-724,4300,3
1544906151.9949276,-356,-707,4443,3
1544906152.0114062,-256,-725,4495,3
1544906152.0271308,-147,-710,4331,3
1544906152.0401213,-146,-708,3972,3
1544906152.0564985,-358,-735,4062,3
1544906152.0722919,-647,-741,4300,3
1544906152.0848758,-726,-755,4286,3
1544906152.101329,-537,-781,4299,3
1544906152.117187,-313,-800,4297,3
1544906152.1300905,-238,-842,4444,3
1544906152.1462996,-421,-898,4327,3
1544906152.1621845,-671,-806,4251,3
1544906152.1751685,-587,-842,4234,3
1544906152.1913936,-355,-781,4533,3
1544906152.207327,-70,-746,4735,3
1544906152.220225,29,-754,4617,3
1544906152.2364912,-257,-789,4370,3
1544906152.2523756,-522,-772,3531,3
1544906152.2652152,-764,-652,3317,3
1544906152.2816737,-1092,-720,3861,3
1544906152.2975008,-791,-681,4534,3
1544906152.3103278,-208,-573,4047,3
1544906152.3266444,258,-476,4448,3
1544906152.3424752,200,-553,5053,3
1544906152.3556147,-145,-526,4907,3
1544906152.3713465,-338,-441,3545,3
1544906152.387246,-545,-437,3156,4
1544906152.3998644,-846,-375,4265,4
1544906152.4163668,-1054,-375,4500,4
1544906152.4323575,-961,-283,4178,4
1544906152.4451368,-842,-159,4440,4
1544906152.4617293,-603,-263,4965,4
1544906152.4777305,-175,-333,4944,4
1544906152.4904532,86,-295,4295,4
1544906152.5067685,0,-401,3702,4
1544906152.5226374,-252,-305,4053,4
1544906152.535381,-427,-350,4426,4
1544906152.5519962,-539,-332,4567,4
1544906152.5677934,-392,-321,4482,4
1544906152.5805867,-386,-411,4471,4
1544906152.5969515,-592,-505,4499,4
1544906152.612818,-719,-509,3878,4
1544906152.6257355,-583,-538,3184,4
1544906152.642002,-610,-601,3415,4
1544906152.6577857,-794,-643,4488,4
1544906152.670676,-545,-720,4828,4
1544906152.6871655,-360,-611,4502,4
1544906152.7030535,-263,-576,4034,4
1544906152.715543,-97,-636,4384,4
1544906152.7318845,93,-683,4573,4
1544906152.7479236,242,-678,3621,4
1544906152.7606626,-96,-540,3223,4
1544906152.777204,-417,-656,3271,4
1544906152.7931879,-834,-578,4194,4
1544906152.8058412,-820,-516,5000,4
1544906152.8221872,-747,-450,4664,4
1544906152.8381298,-455,-335,4731,4
1544906152.8509095,-427,-349,4976,4
1544906152.8670735,-443,-415,4601,4
1544906152.8832886,-425,-418,4037,4
1544906152.8959134,-217,-403,3493,4
1544906152.9123602,-169,-337,3662,4
1544906152.928207,-194,-382,4314,4
1544906152.9408398,-302,-408,4958,4
1544906152.957367,-479,-342,4922,4
1544906152.9733517,-301,-468,4376,5
1544906152.9860587,-404,-388,4333,5
1544906153.002396,-564,-522,3776,5
1544906153.0181985,-825,-529,4149,5
1544906153.0309968,-753,-546,4317,5
1544906153.0473404,-678,-567,4072,5
1544906153.0632722,-535,-604,4085,5
1544906153.0759385,-515,-640,4710,5
1544906153.0924668,-191,-651,4317,5
1544906153.1084518,-117,-626,3627,5
1544906153.1212318,-150,-494,3801,5
1544906153.1373203,-69,-582,3709,5
1544906153.1533046,-418,-410,4405,5
1544906153.1660223,-804,-398,4467,5
1544906153.1824327,-666,-456,4471,5
1544906153.198462,-340,-355,4228,5
1544906153.211134,-263,-349,3796,5
1544906153.2275267,-643,-433,4306,5
1544906153.2436407,-748,-235,4495,5
1544906153.2563937,-601,-181,4243,5
1544906153.2725213,-553,-370,3826,5
1544906153.2884684,-462,-170,4408,5
1544906153.3012109,-39,-346,5440,5
1544906153.3177598,-98,-469,4794,5
1544906153.333554,-560,-247,3857,5
1544906153.3460977,-397,-288,3056,5
1544906153.3624957,-658,-426,4037,5
1544906153.378756,-647,-431,5224,5
1544906153.3912797,-441,-421,4081,6
1544906153.4077306,-237,-320,3675,6
1544906153.4237344,-348,-473,4588,6
1544906153.4364884,-280,-481,4045,6
1544906153.4529192,-348,-411,3843,6
1544906153.4688284,-623,-491,4797,6
1544906153.4816458,-588,-584,4103,6
1544906153.4978018,-578,-437,3792,6
1544906153.513697,-553,-526,3768,6
1544906153.5266616,-711,-444,4544,6
1544906153.5430267,-773,-457,5695,6
1544906153.5589683,-297,-621,4161,6
1544906153.5715222,-189,-261,2817,6
1544906153.587838,-300,-439,3217,6
1544906153.6038349,-704,-402,5016,6
1544906153.6167583,-1038,-555,5150,6
1544906153.633043,-895,-349,3421,6
1544906153.649022,-359,-366,2482,6
1544906153.6616657,-381,-508,3571,6
1544906153.6782086,-457,-554,4647,6
1544906153.6939313,-208,-547,4703,6
1544906153.706894,410,-563,4050,6
1544906153.7231698,51,-389,3571,7
1544906153.7391136,-226,-282,4027,7
1544906153.751874,-511,-429,5194,7
1544906153.7680235,-1093,-205,5659,7
1544906153.7840378,-1079,-165,5277,7
1544906153.7968726,-804,-131,4038,7
1544906153.813256,-565,62,3691,7
1544906153.8291783,-557,-208,3940,7
1544906153.8418808,-738,204,4425,7
1544906153.8581893,-450,-14,3695,7
1544906153.874292,-368,72,3536,7
1544906153.8870537,-349,227,3124,7
1544906153.9031966,-315,134,4043,7
1544906153.9191175,-694,60,5408,7
1544906153.9319115,-812,6,4525,7
1544906153.948364,-63,154,2836,7
1544906153.9642472,41,33,3092,7
1544906153.9768908,-579,-62,4516,7
1544906153.9932678,-688,-34,4441,7
1544906154.0094054,-327,66,3708,8
1544906154.021768,9,-47,2923,8
1544906154.038331,-120,-23,3771,8
1544906154.0543349,-216,31,4180,8
1544906154.0671198,-380,-11,4503,8
1544906154.083648,-507,-179,4341,8
1544906154.0995567,-733,-47,2871,8
1544906154.1120932,-699,-56,2807,8
1544906154.1284113,-829,51,4344,8
1544906154.1446023,-1025,-156,4583,8
1544906154.1570883,-748,22,4284,8
1544906154.1733832,-157,-37,3470,8
1544906154.1894777,-257,-25,3485,8
1544906154.2023225,-889,-74,4931,8
1544906154.2185946,-907,-158,5600,8
1544906154.234712,-361,-114,4808,8
1544906154.2472932,-192,-110,5304,8
1544906154.2639222,-86,-190,5927,8
1544906154.279617,-91,-383,4063,8
1544906154.2923136,171,-202,3121,9
1544906154.3088696,-217,-121,3105,9
1544906154.3245687,-160,-336,3101,9
1544906154.3373046,-571,-176,4583,9
1544906154.3537638,-958,-89,5404,9
1544906154.3698575,-790,-168,5344,9
1544906154.3824532,-625,-113,4302,9
1544906154.3987436,-439,-5,4603,9
1544906154.4148538,-602,-151,4872,9
1544906154.4275312,-635,-20,4537,9
1544906154.4439945,-448,-49,3494,9
1544906154.4599454,-599,63,2836,9
1544906154.4725254,-50,-97,2044,9
1544906154.488882,-201,72,3429,9
1544906154.505006,-590,-141,4780,9
1544906154.517626,-353,-224,5739,9
1544906154.5338225,-373,-203,5213,9
1544906154.5499446,-32,-160,3588,10
1544906154.5626018,-217,-164,2462,10
1544906154.5788338,99,-138,2635,10
1544906154.5951033,-579,-228,3263,10
1544906154.60765,-651,-135,4232,10
1544906154.6239653,-645,-2,4864,10
1544906154.640172,-1081,-89,5545,10
1544906154.6527283,-1234,-9,4985,10
1544906154.6692007,-684,-41,2823,10
1544906154.6850252,-533,17,2864,10
1544906154.6976829,-923,-6,3155,10
1544906154.7140799,-768,-113,4011,10
1544906154.7302258,-656,197,4660,10
1544906154.7426636,-136,10,4180,10
1544906154.7590728,-40,-88,4356,10
1544906154.7752805,-284,-19,4709,10
1544906154.787827,50,-163,2968,10
1544906154.8043666,-235,-94,4344,11
1544906154.8203735,-241,-382,3883,11
1544906154.8328035,-616,-118,4010,11
1544906154.8491921,-375,-261,2771,11
1544906154.8651652,-488,5,3421,11
1544906154.8779478,-949,105,4267,11
1544906154.8943608,-1514,-85,5248,11
1544906154.9104755,-1306,106,5411,11
1544906154.9230664,-532,-33,2812,11
1544906154.939549,-329,175,2856,11
1544906154.9552631,-442,217,3198,11
1544906154.9679952,-507,69,4379,11
1544906154.984435,-863,134,5299,11
1544906155.0005581,-103,226,5142,11
1544906155.0130336,343,160,3895,11
1544906155.0293705,210,327,4292,12
1544906155.0453904,395,-5,3907,12
1544906155.0581355,-198,70,4794,12
1544906155.0745323,-525,-29,3126,12
1544906155.0904791,-735,69,3372,12
1544906155.103189,-519,6,3471,12
1544906155.1195047,-886,1,4584,12
1544906155.1356978,-1276,96,5074,12
1544906155.148288,-1008,76,4999,12
1544906155.164528,-564,82,4146,12
1544906155.1806326,-622,390,4153,12
